PlotCode,AGB,Lat,Long,Area,Altitude,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob
BAC-09,231.4262697,7.47,-71.02,0.5,140,2010.6235,SA,0.990587313,1.378451863,17035.83333,0.084367814,28.07,154,27.03666686,8.550000191,82.21154331,51.62509305,32.44367533,21.67000038,10.39999962,26.58666673,26.98666698,27.73666667,26.47000025,1960,317,17,64.08539932,862,89,265,834,23.13534209,31.31166695,24.07,11.93,73.25,0.014464887,0.014583306,-244,6,4,1.725000004,2.099999905,2.596497715,40.16666667,32.33333333,53.08333333,55.39,7
TIP-05,239.7582404,-0.64,-76.14,1,240,1998.786,SA,0.479055557,0.580130951,13323.33333,0.086359386,25.84999962,230,25.18333327,8.73333327,78.6786754,55.65042914,30.50700051,19.45,11.10000038,24.81666679,25.7,25.80000006,24.41666654,3198,346,189,20.32021192,998,578,643,875,20.77366676,29.5499999,21.74999924,4.14,80.77,-0.002062891,-0.003119097,0,0,0,0.941666653,1,2.48490665,47.58333333,26,45.58333333,19.24,4
MNU-04,192.7516997,-11.9,-71.4,1,358,2002.17,SA,0.764394904,0.862791182,14544.91667,0.074053939,25.82499924,363,25.02499992,10.94999997,83.58778358,79.22925004,31.29157819,18.12500038,13.10000038,25.57500019,23.89166648,25.7083334,23.89166648,2574,360,79,48.21988999,1017,270,797,270,19.61657736,30.4999999,20.42499962,13.89,63.27,0.003101852,0.003877544,-33,3,2,1.091666689,1.200000048,2.519039656,48.66666667,25,51.33333333,29.25,18
MIN-01,212.1759981,-8.57,-72.9,1,226,2004.98,SA,0.5371072,0.640982635,14015.16667,0.093936886,25.90999962,228,25.37666663,10.39999994,85.24589579,54.5366057,31.1927405,19.01,12.20000076,25.59333333,24.59333333,25.87666616,24.59333333,1945,272,39,50.8511964,745,162,612,162,20.1594064,30.5766666,21.01,12.16,69.6,-0.001311328,-0.000863877,-146,5,4,0.774999991,0.899999976,2.505525937,42,26.83333333,46.66666667,20.21,4
SAA-02,152.8660463,-9.64,-50.45,1,207,2014.55,SA,0.686772211,1.169686908,15960.5,0.12639259,26.65000038,217,25.91250019,12.94166692,86.27779044,46.81319334,33.93542527,18.15000038,14.99999809,25.85000051,25.41666679,26.44999962,25.35000051,1806,294,7,76.60411725,837,29,456,59,20.22709353,32.38333365,20.84999924,27.96,54.51,0.025873617,0.026579587,-362,7,5,1.450000008,1.799999952,1.933933958,57.25,26.41666667,47,28.19,3
PAB-01,337.7046313,5.27,-52.92,6.25,40,2000.13525,SA,0.494842655,0.660035175,18292.83333,0.142497593,26.45499962,51,25.73416663,7.741666476,79.81098832,46.19417284,30.77335929,21.055,9.700000763,25.73833308,26.305,26.305,25.15500006,2756,436,64,52.6406249,1179,255,255,745,21.88169193,29.60499987,22.555,19.25,65.3,0.001780303,0.001212965,-45,4,3,2.158333331,2.700000048,2.63905733,35.16666667,40,48.16666667,40.17,5
PAB-02,333.3232913,5.27,-52.92,25,50,2004.086,SA,0.494842655,0.660035175,18292.83333,0.142497593,26.40499962,51,25.68416663,7.741666476,79.81098832,46.19417284,30.72815142,21.005,9.700000763,25.68833308,26.255,26.255,25.10500006,2756,436,64,52.6406249,1179,255,255,745,21.83648405,29.55499987,22.505,19.25,65.3,0.001780303,0.001212965,-45,4,3,2.158333331,2.700000048,2.63905733,35.16666667,40,48.16666667,40.17,5
EBB-05,399.3931961,-14.76,-66.34,1,210,1995.4965,SA,0.789713216,1.080506305,14801,0.07867838,27.11000076,192,25.66833352,10.3166666,71.14941549,156.5949504,32.23303588,17.80999962,14.50000191,26.82666698,23.45999987,27.04333384,23.45999987,1829,284,43,61.14765727,819,148,554,148,20.43303457,30.82666683,22.11000076,14.08,64.02,-0.006515753,-0.007332506,-184,7,5,2.541666687,2.900000095,2.374905755,33.33333333,28.25,53.25,30.2,3
EBB-07,286.9849562,-14.86,-66.32,1.002,210,1996.496,SA,0.823531574,1.129857776,14372,0.072942848,27.22499962,175,25.76249992,10.54166683,71.7120248,161.8378021,32.34070399,17.72499962,14.69999886,26.94166679,23.49166667,27.20833289,23.49166667,1899,291,45,59.77626502,841,161,577,161,20.40737202,31.03333333,22.12499924,12.52,69.1,-0.006515753,-0.007332506,-163,6,4,2.541666687,2.900000095,2.1690537,45.83333333,24.66666667,53.41666667,32.12,3
EBB-09,378.3146031,-14.73,-66.32,1,220,1996.496,SA,0.787359462,1.080506305,14852.75,0.07781393,27.06500076,193,25.60666679,10.31666629,71.64351777,157.3767132,32.08070475,17.76499962,14.39999962,26.76499994,23.38166641,26.99833384,23.38166641,1821,283,41,61.37053003,816,146,553,146,20.36403916,30.76499994,22.06500076,14.35,64.59,-0.006515753,-0.007332506,-188,7,5,2.550000012,2.900000095,2.382627801,33.5,28.25,54.5,29.14,5
EBB-12,185.8696686,-14.64,-66.06,1,210,1995.496,SA,0.756688505,1.050982721,14662.75,0.079138093,26.94000038,178,25.53166668,10.41666651,70.86167325,155.9258651,32.16303954,17.54000076,14.70000076,26.72333352,23.34,26.87333282,23.34,1801,282,39,61.81624362,807,139,556,139,20.24637145,30.73999994,21.94000038,16.07,62.54,-0.006515753,-0.007332506,-198,7,5,2.608333329,3,2.319114395,39.58333333,25.58333333,51.66666667,24.26,5
EBB-05,382.5429665,-14.76,-66.34,1,210,1995.4965,SA,0.789713216,1.080506305,14801,0.07867838,27.11000076,192,25.66833352,10.3166666,71.14941549,156.5949504,32.23303588,17.80999962,14.50000191,26.82666698,23.45999987,27.04333384,23.45999987,1829,284,43,61.14765727,819,148,554,148,20.43303457,30.82666683,22.11000076,14.08,64.02,-0.006515753,-0.007332506,-184,7,5,2.541666687,2.900000095,2.374905755,33.33333333,28.25,53.25,30.2,3
PGS-00,327.4552295,-3.77,-54.49,1,116,2011.312549,SA,0.475869612,0.679857728,14659.5,0.176387416,26.67499924,191,25.82916673,10.14166673,86.68090657,54.74977715,32.46594124,20.17499924,11.70000076,25.34166654,26.04166667,26.57500013,25.32499981,1750,308,40,63.81618584,801,136,211,765,21.3492746,30.9000001,21.57500076,11.72,74.33,0.022109187,0.022458533,-213,8,5,1.283333341,1.600000024,2.058388132,41.58333333,42.5,43.66666667,24.07,10
SCT-01,200.07221,-17.09,-64.77,1,248,2006.767,SA,0.956046912,1.353893944,15126.5,0.111542569,27,248,25.17083327,11.57499949,68.89880963,203.3074052,32.71867068,16,16.79999924,26.98333359,23.36666648,26.98333359,22.29999987,3183,492,107,52.11379112,1357,362,1357,366,19.30200496,30.95833302,21.20000076,11.46,68.18,-0.003446368,-0.003736324,0,0,0,2.683333337,3.099999905,2.47793798,41.16666667,29.08333333,51.58333333,17.65,20
PGR-00,316.1117315,-3.79,-48.53,2.25,100,2011.290927,SA,0.636541406,0.880835028,15375.08333,0.154814114,26.89499962,99,26.32833333,10.59999975,88.33333121,42.33702789,32.6440508,19.995,12,25.84500006,26.57833333,26.79500019,25.71166686,2016,378,35,76.62706317,1032,116,211,1007,21.67738426,31.62833321,21.89499962,16.53,66.52,0.024329004,0.024687255,-250,7,6,1.616666655,1.899999976,2.120263536,49.83333333,28.08333333,45,30.6,5
IMA-03,312.2906359,7.62,-61.25,1,190,2014.496,SA,0.667370539,0.809857842,17732.83333,0.078164991,26.24500076,199,25.5075001,9.091666857,84.18210648,55.23194398,31.03690094,20.14500038,10.79999924,25.54500032,24.84499987,26.06166641,24.74500013,1624,290,65,44.99816264,638,217,431,272,21.05356798,30.05333352,21.64500038,4.59,62.98,0.000108826,0.003115721,-83,5,3,2.074999998,2.700000048,3.208825489,46.91666667,31.58333333,52.66666667,34.75,20
IMA-04,264.0255479,7.62,-61.25,1,190,2014.496,SA,0.667370539,0.809857842,17732.83333,0.078164991,26.24500076,199,25.5075001,9.091666857,84.18210648,55.23194398,31.03690094,20.14500038,10.79999924,25.54500032,24.84499987,26.06166641,24.74500013,1624,290,65,44.99816264,638,217,431,272,21.05356798,30.05333352,21.64500038,4.59,62.98,0.000108826,0.003115721,-83,5,3,2.074999998,2.700000048,3.208825489,46.91666667,31.58333333,52.66666667,34.75,20
POQ-01,210.3748374,-12.9,-71.37,1.035,745,2007.01475,SA,0.711400652,0.80872335,14907.5,0.088451861,23.76999962,619,22.96166662,10.66666651,80.80808661,79.71062993,29.35392694,16.07000076,13.19999886,23.48666616,21.85333359,23.63666641,21.8033334,3257,464,120,44.5395267,1283,408,935,421,17.71226068,28.29499987,18.37,9.92,70.37,0.003356181,0.003812322,0,0,0,1.283333331,1.5,2.894990704,41.41666667,33.66666667,52.08333333,14.81,38
STT-00,217.789631,-2.93,-54.97,1.25,198,2010.649339,SA,0.436145822,0.639653965,14929.91667,0.171841091,26.27499924,193,25.42083329,9.625000159,82.97413657,60.39486064,31.94645342,19.77499924,11.60000038,24.9083334,26.14166667,26.14166667,24.9083334,1863,312,37,64.99252209,859,138,138,859,21.17978701,30.23333337,21.27499924,11.07,78.67,0.021704545,0.022279475,-194,7,5,1.316666683,1.600000024,2.251291799,45.83333333,41.41666667,42.41666667,52.35,8
STP-00,304.3704882,-3.5,-54.83,0.5,125,2010.48512,SA,0.492126763,0.692056262,14686.91667,0.170136829,26.68499924,102,25.79750014,10.07499965,85.38135849,57.29211459,32.45020281,20.08500076,11.79999924,25.3183334,26.48500038,26.5683334,25.3183334,1819,300,40,60.76420261,808,159,199,755,21.32520313,30.83499997,21.58500076,12.71,76.34,0.021897547,0.022177758,-175,8,6,1.275000006,1.600000024,2.178532444,45.83333333,40.25,42.83333333,31.41,6
STL-00,256.7081965,-3.03,-55.01,1,171,2010.453567,SA,0.455089694,0.649792329,14932.66667,0.169940519,26.49,169,25.59833335,9.599999905,83.47826004,59.61363882,32.04798132,19.99,11.5,25.12333352,26.28999987,26.32333333,25.09000006,1849,310,36,64.54852162,851,138,178,420,21.35631472,30.3983333,21.49,10.74,76.46,0.021771284,0.021921537,-191,7,5,1.308333347,1.600000024,2.1102132,51.33333333,36.25,42.75,32.5,8
RCS-06,220.5737977,-9.62,-74.93,1,267,2014.384,SA,0.909490619,1.030382469,14081.75,0.076658781,26.61000038,269,26.29333314,11.16666667,90.78589941,32.70621927,32.25025889,19.90999962,12.30000114,26.45999981,25.8266666,26.5766666,25.8266666,2211,318,66,44.09729602,825,251,654,251,20.75025794,31.87666648,21.01,13.73,70.15,0.002839707,0.00137007,-51,3,2,1.033333346,1.299999952,2.456735773,37,31.91666667,47.58333333,14.76,9
STO-00,362.1066109,-3.35,-54.97,1.5,185,2010.493968,SA,0.462925795,0.670382574,14859.16667,0.176073357,26.495,184,25.5283333,9.666666667,84.79532447,56.90236361,31.96039866,19.995,11.39999962,25.04500019,26.21166686,26.27833346,25.02833346,1845,306,38,61.85728845,830,152,192,773,21.26039901,30.36166663,21.495,9.98,75.32,0.021897547,0.022177758,-178,7,5,1.291666677,1.600000024,2.00372972,45.83333333,40,42.75,27.17,10
LAS-01,235.9132829,-12.55,-70.11,2,280,2014.8715,SA,0.692439955,0.833894083,14586,0.074447249,25.86999924,294,25.01583313,10.25833337,79.52196642,98.19872158,31.12320232,18.07,12.89999962,25.70333321,23.61999987,25.83666641,23.60333346,3462,508,122,48.75051988,1420,400,1067,434,20.03986915,30.14499981,20.86999924,13.97,69.97,0.003676046,0.005128725,0,0,0,1.291666667,1.5,2.552045953,30.91666667,30.16666667,48.58333333,20.98,12
IPM-28,290.0447283,-3.67,-60.3,0.475,44,2012.9925,SA,0.601898525,0.749706923,14362.5,0.141403374,27.51,46,26.78500002,8.866666635,86.08413252,42.77319579,32.72497852,21.90999962,10.30000114,26.34333365,26.96000013,27.39333352,26.34333365,2210,287,61,47.08241229,841,226,374,841,22.86664446,31.21833333,22.90999962,10.74,76.91,0.018867244,0.018396991,-74,4,3,1.108333359,1.200000048,2.187922185,32.33333333,33.33333333,41.16666667,15.34,1
IPM-43,204.9281824,-4.38,-60.94,0.475,48,2013.68075,SA,0.601648366,0.735779906,14130.58333,0.139994528,27.39499962,47,26.88666689,9.25,90.68626773,35.21579791,32.66206151,21.995,10.20000076,26.62833321,27.04499987,27.37833384,26.52833346,2422,300,91,40.13755644,859,291,459,855,22.72872764,31.51166689,22.69500076,9.93,76.47,0.016864478,0.016284817,-17,3,2,1.016666671,1.100000024,2.215573716,33.75,32.58333333,40.16666667,14.75,2
IPM-46,202.7593477,-4.4,-60.92,0.475,46,2013.67525,SA,0.603415027,0.735779906,14133.75,0.142160523,27.39999962,46,26.90000017,9.249999841,90.68626617,34.96752806,32.66697195,22,10.20000076,26.63333321,27.04999987,27.38333384,26.53333346,2415,300,89,40.74953529,863,287,457,857,22.74197144,31.5250001,22.70000076,10.5,75.35,0.016864478,0.016284817,-21,3,2,1.016666671,1.100000024,2.277267285,34.33333333,32.41666667,40.16666667,12.19,1
IPM-62,238.1822469,-4.99,-61.56,0.475,57,2013.50425,SA,0.594929961,0.704687578,14177,0.140096387,27.40999962,59,26.92249998,9.374999841,91.01940582,31.55982314,32.67290202,21.90999962,10.30000114,26.74333327,27.05999987,27.34333333,26.61000006,2441,311,79,43.08290022,890,276,481,885,22.69790132,31.6099999,22.71000076,10.08,72.99,0.017066498,0.016239728,-35,3,2,0.966666659,1.100000024,2.130213867,40.08333333,27.25,39.16666667,23.73,1
IPM-86,263.2692213,-5.63,-62.19,0.475,69,2013.1835,SA,0.571976931,0.703703474,13913.16667,0.142860651,27.20000076,69,26.76249989,9.641666253,91.82540957,29.55155864,32.42717051,21.60000038,10.49999809,26.48333327,26.73333327,27.14999962,26.48333327,2189,288,57,46.36877975,818,216,449,818,22.2688388,31.58333302,22.39999962,10.92,74.76,0.012457912,0.011608638,-84,5,3,0.916666657,1,2.215573716,29.25,26.75,38.83333333,17.81,4
IPM-87,193.4278442,-5.63,-62.19,0.475,65,2013.1795,SA,0.572810264,0.703703474,13929.33333,0.144037413,27.21000076,67,26.76833329,9.64999946,91.90477345,29.9114666,32.43712408,21.61000038,10.49999809,26.47666686,26.74333327,27.15999962,26.47666686,2184,287,57,46.59775425,818,213,449,818,22.27045916,31.59333302,22.40999962,10.92,75.03,0.012457912,0.011608638,-87,5,3,0.916666657,1,2.215573716,28.75,26.5,38.83333333,16.7,3
IPM-88,258.3037039,-5.64,-62.18,0.475,70,2013.17375,SA,0.573623358,0.703703474,13939.66667,0.145091955,27.18500076,67,26.72249995,9.674999396,91.27359235,30.46046068,32.41205733,21.485,10.59999847,26.4183334,26.70166686,27.11833289,26.4183334,2186,288,58,46.44162249,819,215,449,819,22.21205911,31.55999965,22.28499924,10.68,74.9,0.012457912,0.011608638,-85,5,3,0.916666657,1,2.1690537,31,26.08333333,39.16666667,16.68,3
IPM-98,217.5062181,-5.95,-62.51,0.475,69,2013.761,SA,0.559552582,0.70282644,13911.91667,0.141020924,27,69,26.57499989,9.766666571,93.01587211,30.03784754,32.16898953,21.29999924,10.5,26.31666629,26.53333346,26.94999981,26.31666629,2137,288,51,48.11931354,811,193,337,811,22.06065689,31.45833317,22.10000038,12.59,73.8,0.013442761,0.012829536,-107,5,3,0.899999986,1,2.215573716,35.25,25.5,39.91666667,20.73,4
IPM-99,255.8007649,-5.94,-62.52,0.475,70,2013.7635,SA,0.559552582,0.70282644,13932.75,0.142395833,27,70,26.57916657,9.758333206,92.93650673,29.73047206,32.1690216,21.29999924,10.5,26.33333302,26.53333346,26.94999981,26.31666692,2135,288,50,48.1830028,810,192,336,299,22.06902233,31.45833317,22.10000038,12.8,73.62,0.013442761,0.012829536,-108,5,3,0.908333321,1,2.215573716,34,25.5,39.83333333,25.12,6
DUK-10,232.734878,-2.93,-59.97,0.4,85,2004.019,SA,0.584754925,0.766979831,14572.25,0.139750115,27.33999924,93,26.49416657,8.875,84.52380952,49.10370737,32.41688924,21.54,10.5,26.05666673,26.72333308,27.18999994,26.02333359,2306,305,67,46.97042524,886,247,387,860,22.43355582,30.93166657,22.64000038,9.05,78.94,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,2.120263536,44,36.16666667,41.08333333,13.2,14
DUK-11,376.4376757,-2.93,-59.96,0.4,108,2005.441,SA,0.577765138,0.755779887,14570.75,0.139973323,27.21000076,110,26.40166665,8.80000035,83.80952714,49.25967184,32.31506787,21.40999962,10.5,25.96000013,26.62666679,27.09333333,25.92666667,2310,306,68,46.83441877,888,249,388,861,22.40673473,30.80166683,22.61000038,8.68,79.1,0.019731241,0.01981646,-51,4,3,1.166666687,1.299999952,2.068970242,45,34.58333333,41.08333333,12.95,16
DUK-12,456.0864382,-2.92,-59.95,0.4,109,2004.096,SA,0.581992053,0.776979821,14588.25,0.13958101,27.36499924,122,26.4733333,8.816666921,83.96825639,49.67318254,32.34341473,21.46499962,10.5,26.03166686,26.69833321,27.18166679,25.9983334,2308,304,69,46.68076855,886,249,389,859,22.44341495,30.88166676,22.66500038,8.74,78.59,0.019731241,0.01981646,-51,4,3,1.166666687,1.299999952,2.089804329,45,34.83333333,41.08333333,14.68,11
DUK-13,317.3967429,-2.92,-59.94,0.4,104,2005.43375,SA,0.578545294,0.765779877,14588.16667,0.140062778,27.30000076,124,26.41666668,8.81666708,84.77564811,49.00523278,32.30492382,21.49999962,10.39999962,25.96666679,26.64999987,27.11666641,25.95000038,2313,304,69,46.59326723,887,250,389,860,22.41325772,30.82500022,22.6,8.99,78.61,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,1.945910149,45,35.08333333,41.16666667,13.61,12
DUK-14,430.2064635,-2.92,-59.93,0.4,89,2004.2635,SA,0.585503323,0.766979831,14611.91667,0.139651446,27.36499924,102,26.48166667,8.816666921,84.77564658,49.00526167,32.34673399,21.565,10.39999962,26.03166686,26.71499994,27.18166679,26.01500013,2307,304,68,46.53369147,884,250,388,859,22.45506757,30.89000013,22.66500038,9.24,78.79,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,2.100060829,43.58333333,36.08333333,41.58333333,12.65,12
DUK-15,260.1708512,-2.92,-59.92,0.4,70,2004.982,SA,0.583699345,0.776979821,14624.75,0.141568137,27.43999924,98,26.56083335,8.825000286,84.85577509,48.77864768,32.43597211,21.64,10.39999962,26.10666686,26.78999994,27.25666679,26.09000013,2310,305,69,46.48839239,886,252,388,860,22.5443057,30.97333349,22.74000038,9.23,78.94,0.019731241,0.01981646,-48,4,3,1.166666687,1.299999952,2.359280437,41.33333333,38.83333333,41.16666667,19.46,14
DUK-31,276.3246068,-2.94,-59.96,0.4,81,2004.18725,SA,0.582243541,0.75697984,14582.66667,0.140397503,27.30499924,82,26.50499992,8.816666444,83.96825185,49.49747346,32.38522336,21.505,10.5,26.05499987,26.73833327,27.20499981,26.02166673,2303,304,66,47.10997842,887,244,384,860,22.47689006,30.91333314,22.70500076,10.19,78.68,0.019731241,0.01981646,-56,4,3,1.166666687,1.299999952,2.025952857,45.5,35.66666667,40.83333333,14.81,10
DUK-35,330.3462393,-2.94,-59.93,0.4,88,2008.0385,SA,0.58203268,0.766979831,14616.5,0.140323484,27.42999924,114,26.53000002,8.783333619,84.45513405,49.49747696,32.48654112,21.63,10.39999962,26.08000013,26.76333352,27.23000006,26.04666667,2311,304,68,46.64395827,886,250,386,859,22.59487471,30.92166683,22.73000038,10.12,78.85,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,2.149822338,42.33333333,37.83333333,41.83333333,18.34,18
DUK-36,270.1188601,-2.94,-59.92,0.4,74,2005.7105,SA,0.577753828,0.755779887,14628.5,0.141293884,27.41000076,116,26.60166665,8.766666889,84.29487703,48.60945053,32.5204084,21.71,10.39999962,26.16000013,26.81000006,27.29333333,26.12666667,2311,305,69,46.66839596,886,250,386,857,22.62874199,30.9850001,22.81000038,10.16,78.8,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,2.178532444,42.66666667,36.83333333,41.16666667,19.76,13
DUK-43,310.3885183,-2.95,-59.94,0.4,100,2008.60625,SA,0.585503323,0.766979831,14632.08333,0.140104219,27.38999924,118,26.50666667,8.78333346,84.45513253,50.19659309,32.45779192,21.59,10.39999962,26.05666686,26.73999994,27.22333352,26.0233334,2302,305,67,47.00119056,886,246,384,859,22.58279223,30.8983334,22.79000076,10.2,78.52,0.019731241,0.01981646,-54,4,3,1.166666687,1.299999952,2.025952857,44.33333333,36.83333333,41.16666667,14.55,16
DUK-44,213.2639614,-2.95,-59.93,0.4,105,2008.6,SA,0.58375463,0.766979831,14659.41667,0.139161703,27.39999924,125,26.50833338,8.766666889,84.29487703,49.9014217,32.46766806,21.6,10.39999962,26.06666686,26.73333352,27.21666679,26.0333334,2296,305,68,47.16221378,885,246,384,856,22.59266838,30.89166683,22.80000076,9.47,79.04,0.019731241,0.01981646,-54,4,3,1.166666687,1.299999952,1.981001469,39.83333333,41.08333333,41.41666667,14.81,15
DUK-45,352.6485576,-2.95,-59.93,0.4,98,2008.6135,SA,0.576872955,0.755779887,14642.16667,0.139296419,27.31500076,121,26.46499998,8.733333747,83.97436603,49.63502533,32.3829352,21.51499962,10.39999962,26.01499994,26.69833333,27.16499987,25.98166648,2299,304,68,47.04377661,885,245,384,858,22.56626908,30.83166686,22.71500038,9.42,78.86,0.019731241,0.01981646,-55,4,3,1.166666687,1.299999952,2.149822338,41.08333333,39.75,41.08333333,16.33,16
DUK-46,341.0150762,-2.95,-59.92,0.4,92,2005.619,SA,0.577753828,0.755779887,14645.58333,0.141253599,27.25000076,102,26.44166665,8.766666889,84.29487703,48.60945053,32.3585952,21.55,10.39999962,26.00000013,26.65000006,27.13333333,25.96666667,2309,305,68,46.4953357,885,250,386,856,22.46692879,30.8250001,22.65000038,9.74,79.02,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,2.1102132,40.83333333,39.5,41.66666667,13.52,16
DUK-53,327.9424881,-2.96,-59.94,0.4,73,2008.643,SA,0.585503323,0.766979831,14603.5,0.141409766,27.41499924,96,26.52749998,8.775000095,84.37500401,49.64076261,32.48352017,21.615,10.39999962,26.08166686,26.76499994,27.23166679,26.0483334,2302,304,67,47.1393492,886,244,383,861,22.60852049,30.91500003,22.81500076,10.61,78.06,0.019731241,0.01981646,-56,4,3,1.166666687,1.299999952,1.933933958,44.75,35.66666667,41.83333333,13.08,19
DUK-52,322.4092344,-2.96,-59.95,0.4,93,2005.54275,SA,0.583915899,0.766979831,14575.25,0.141770475,27.29499924,92,26.495,8.783333143,84.45512947,49.49748397,32.40208457,21.59500038,10.39999962,26.04499987,26.72833327,27.19500013,26.01166673,2303,305,66,47.36800696,888,244,382,863,22.510418,30.88666657,22.69500076,10.48,78.26,0.019731241,0.01981646,-56,4,3,1.166666687,1.299999952,1.884541203,44.33333333,36.75,41.16666667,14.1,13
DUK-54,300.1389299,-2.96,-59.93,0.4,103,2008.66175,SA,0.577768064,0.755779887,14617.25,0.140652732,27.28500076,120,26.47249997,8.758333524,84.21474851,48.48265687,32.45389173,21.585,10.39999962,26.03500013,26.68500006,27.16833333,26.00166667,2300,304,67,47.12429295,886,245,384,861,22.56222532,30.85166673,22.68500038,10.85,78.16,0.019731241,0.01981646,-55,4,3,1.166666687,1.299999952,2.025952857,41,38.16666667,41.08333333,15.94,17
DUK-55,357.9157815,-2.96,-59.92,0.4,94,2005.56175,SA,0.585503323,0.766979831,14627.75,0.140802249,27.34499924,103,26.45749998,8.791666826,84.53526104,50.5930849,32.35246071,21.545,10.39999962,25.99500013,26.69499994,27.17833352,25.96166667,2302,303,67,46.82087042,883,247,384,858,22.46912766,30.8533334,22.74500076,10.82,78.22,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,2.120263536,40.33333333,39.08333333,41.33333333,15.14,16
DUK-56,256.5182023,-2.96,-59.91,0.4,60,2008.84325,SA,0.581421575,0.766979831,14631.41667,0.140772415,27.42499924,85,26.60416675,8.775000095,83.57142948,48.2163082,32.5974888,21.625,10.5,26.17499987,26.8083334,27.29166698,26.14166673,2300,303,68,46.72870304,882,248,384,857,22.6891555,30.99166679,22.82500076,11.21,78.28,0.019731241,0.01981646,-52,4,3,1.166666687,1.299999952,2.079441542,40.33333333,38.08333333,42.08333333,16.53,15
DUK-57,311.6732867,-2.95,-59.91,0.4,90,2005.95,SA,0.584669991,0.766979831,14632.58333,0.13984179,27.30999924,92,26.44750008,8.791666826,84.53526104,49.82356052,32.32515445,21.51,10.39999962,25.97666686,26.67666667,27.14333352,25.96000013,2303,302,68,46.63836868,882,250,386,857,22.46682149,30.84333349,22.71000076,10.59,78.84,0.019731241,0.01981646,-50,4,3,1.166666687,1.299999952,2.025952857,42.08333333,36.75,41.16666667,22.43,13
DUK-22,335.9622907,-2.94,-59.96,0.4,98,2007.99125,SA,0.581992053,0.776979821,14584.08333,0.139961982,27.29999924,98,26.4083333,8.800000191,84.61538955,49.81025441,32.35560479,21.5,10.39999962,25.95000013,26.64999994,27.11666679,25.91666667,2305,306,67,47.01851652,887,247,386,858,22.46393838,30.8083334,22.60000038,9.52,79.2,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,2.014903021,46,35.08333333,40.83333333,13.57,14
DUK-23,263.93063,-2.93,-59.95,0.4,75,2008.66225,SA,0.582254908,0.766979831,14609.41667,0.1393667,27.34999924,85,26.52500006,8.76666673,83.4920641,48.45337084,32.51890202,21.55,10.5,26.09999987,26.7333334,27.21666698,26.06666673,2305,305,68,46.89284266,887,247,385,859,22.61056872,30.90833343,22.75000076,9.97,78.79,0.019731241,0.01981646,-53,4,3,1.166666687,1.299999952,2.302585093,43.33333333,36.08333333,41.16666667,15.29,12
DUK-24,322.1367665,-2.93,-59.94,0.4,81,2004.25575,SA,0.582243541,0.75697984,14617.66667,0.139124254,27.27999924,77,26.47583332,8.791666508,83.73015722,49.79314327,32.36158079,21.48,10.5,26.02999987,26.69666654,27.18000013,25.99666673,2306,304,69,46.49862988,885,251,386,858,22.46158085,30.87166657,22.68000076,9.33,78.51,0.019731241,0.01981646,-49,4,3,1.166666687,1.299999952,2.319114395,42,37.83333333,41.16666667,14.27,14
DUK-25,212.0743467,-2.93,-59.93,0.4,65,2006.1385,SA,0.585503323,0.766979831,14631.58333,0.140033522,27.46999924,99,26.58249998,8.808333556,84.69551807,49.41131402,32.48888985,21.67,10.39999962,26.13666686,26.81999994,27.28666679,26.1033334,2308,305,69,46.6265508,886,251,386,859,22.59722344,30.98666676,22.77000038,9.89,78.79,0.019731241,0.01981646,-49,4,3,1.166666687,1.299999952,2.319114395,42.08333333,37.83333333,41.41666667,18.03,16
